Record ID,Store Name,Store Type,Street Number,Street Name,Additional Address,City,State,Zip Code,Zip4,County,Latitude,Longitude,Authorization Date,End Date
1264033,Benson Grist Mill Farmers Market,Farmers' Market,325,State Road 138,,Stansbury Park,UT,84074,2141,TOOELE,40.649956,-112.297806,10/28/2019,12/16/2021
1140815,Tooele Valley Nursery Farmers Market,Farmers' Market,425,E Cimmarron Way,,Tooele,UT,84074,,TOOELE,40.593338,-112.29414,04/08/2014,06/29/2021
1435496,Ashley Valley Farmers Market,Farmers' Market,210,E Main St,,Vernal,UT,84078,2606,UINTAH,40.45569,-109.5246,01/21/2021,
1604159,Draper Farmers Market,Farmers' Market,200 E,13400 S,,Draper,UT,84601,,UTAH,40.507725,-111.85772,07/24/2024,
1395397,Eagle Mountain Farmers Market,Farmers' Market,5806,North Pony Express Parkway,,Eagle Mountain,UT,84005,,UTAH,40.327595,-112.01351,03/14/2020,11/29/2024
1507338,"Eagle Mountain Farmers Market, Llc",Farmers' Market,5806,Pony Express Pkwy,,Eagle Mountain,UT,84005,,UTAH,40.3276,-112.0135,08/08/2022,
1106882,Happy Valley Farmers Market,Farmers' Market,4801 N.,University Ave.,,Provo,UT,84604,,UTAH,40.297688,-111.65705,07/19/2013,03/16/2018
1496141,Lindon's Sunset Farmers Market,Farmers' Market,200,N State St,,Lindon,UT,84042,1827,UTAH,40.341175,-111.71909,04/14/2022,
1373542,Provo Farmers Market,Farmers' Market,100,W Center St,,Provo,UT,84601,4418,UTAH,40.233875,-111.66058,09/05/2019,
1150890,Provo's Farmers Market,Farmers' Market,100,S 500 W,,Provo,UT,84601,4223,UTAH,40.23227,-111.667534,05/28/2014,12/20/2018
1574631,Salem Farmers Market,Farmers' Market,161,E 400 N,,Salem,UT,84653,9367,UTAH,40.061855,-111.66989,01/17/2024,
1478952,Snuck Farm,Farmers' Market,504,W 1100 N,,Pleasant Grove,UT,84062,1636,UTAH,40.375977,-111.74753,11/24/2021,
1278922,Spanish Fork Farmer's Market,Farmers' Market,755,W Center St,,Spanish Fork,UT,84660,2074,UTAH,40.10989,-111.667046,05/02/2017,
1319862,Sunset Farmers Markets,Farmers' Market,110,S Main St,,Springville,UT,84663,1399,UTAH,40.165257,-111.61146,04/18/2018,
1323652,Sunset Farmers Markets,Farmers' Market,4425 W,Cedar Hills Dr,,Cedar Hills,UT,84062,,UTAH,40.415344,-111.76417,06/12/2018,11/25/2022
1323669,Sunset Farmers Markets,Farmers' Market,293,E Center St,,Orem,UT,84058,,UTAH,40.297176,-111.68855,07/01/2018,
1494922,Midway Farmers Market,Farmers' Market,196 W,Main St.,,Midway,UT,84049,,WASATCH,40.512306,-111.476456,04/15/2022,
1163561,Downtown Farmers Market At Ancestor Square,Farmers' Market,2,W Saint George Blvd,Ste 22,Saint George,UT,84770,3231,WASHINGTON,37.109978,-113.5836,08/08/2014,09/20/2019
1163561,Downtown Farmers Market At Ancestor Square,Farmers' Market,2,W Saint George Blvd,Ste 22,Saint George,UT,84770,3231,WASHINGTON,37.109978,-113.5836,10/28/2019,11/23/2020
1586075,Hurricane Utah Farmers Market NAFMNP,Farmers' Market,63,S 100 W,,Hurricane,UT,84737,1912,WASHINGTON,37.175594,-113.28948,02/29/2024,
1356744,St. George Downtown Farmers Market,Farmers' Market,300,S 400 E,,Saint George,UT,84770,3701,WASHINGTON,37.103,-113.57483,05/01/2019,
1386558,West Village Farmers Market,Farmers' Market,214,N 1000 E,,Saint George,UT,84770,3155,WASHINGTON,37.111877,-113.562096,12/02/2019,11/29/2024
1399453,Wayne County Farmers' Market,Farmers' Market,0,Center And Main Street,,Torrey,UT,84775,,WAYNE,38.29903,-111.42109,05/05/2020,11/29/2024
1108547,Downtown Ogden Inc.,Farmers' Market,2500,Grant,,Ogden,UT,84403,,WEBER,41.220627,-111.97327,09/10/2013,07/02/2017
1291556,Farmers Market Ogden,Farmers' Market,,25th & Grant Ave,,Ogden,UT,84401,9605,WEBER,41.220703,-111.97332,07/03/2017,09/20/2019
1291556,Farmers Market Ogden,Farmers' Market,,25th & Grant Ave,,Ogden,UT,84401,9605,WEBER,41.220703,-111.97332,06/23/2020,
1268707,Harrisville City Farmer's Market,Farmers' Market,1350,N Highway 89,,Ogden,UT,84404,6137,WEBER,41.283016,-111.98679,01/30/2017,04/22/2018
1014174,Oasis Farmers Market,Farmers' Market,2445,Monroe Blvd,,Ogden,UT,84401,2505,WEBER,41.221664,-111.95936,08/03/2011,08/17/2016
1588691,Riverdale Community Farmers Market,Farmers' Market,4300,Parker Dr,,Ogden,UT,84405,3340,WEBER,41.18584,-112.00925,04/03/2024,
1547450,Roy Community Farmers Market,Farmers' Market,4059,S 1900 W,,Roy,UT,84067,4100,WEBER,41.189407,-112.027176,05/09/2023,
1241920,13 Farmers Market,Farmers' Market,19045,Lankford Hwy,,Parksley,VA,23421,3815,ACCOMACK,37.78022,-75.61006,05/17/2016,04/24/2017
1073052,The Onancock Market,Farmers' Market,22,Market St,,Onancock,VA,23417,1910,ACCOMACK,37.711914,-75.75184,09/24/2012,09/20/2019
1073052,The Onancock Market,Farmers' Market,22,Market St,,Onancock,VA,23417,1910,ACCOMACK,37.711914,-75.75184,10/28/2019,11/23/2020
1370183,Anderson's Seafood And Catering,Farmers' Market,2839,Ivy Rd,,Charlottesville,VA,22903,9304,ALBEMARLE,38.05121,-78.54549,08/02/2019,06/16/2021
1370183,Anderson's Seafood And Catering,Farmers' Market,2839,Ivy Rd,,Charlottesville,VA,22903,9304,ALBEMARLE,38.05121,-78.54549,07/17/2023,
1478347,Local Food Hub Market,Farmers' Market,221,Hillsdale Drive,,Charlottesville,VA,22901,,ALBEMARLE,38.06376,-78.48751,11/10/2021,
1006927,Scottsville Community Farmer's Market,Farmers' Market,125,Fleet St,Scottsville Pavillion,Scottsville,VA,24590,,ALBEMARLE,37.797417,-78.496735,05/24/2011,02/21/2016
1243148,Scottsville Farmers' Market,Farmers' Market,125,Fleet Street,,Scottsville,VA,24590,,ALBEMARLE,37.797886,-78.49575,05/06/2016,08/15/2021
1065838,Alexandria Old Town Farmers' Market,Farmers' Market,301,King St,,Alexandria,VA,22314,3211,ALEXANDRIA,38.80459,-77.04303,07/11/2012,
1185814,Farmers Market,Farmers' Market,4901,Seminary Road,,Alexandria,VA,22311,,ALEXANDRIA,38.83098,-77.11383,03/17/2015,09/20/2019
985052,Four Mile Run Farmers Market,Farmers' Market,4109,Mount Vernon Ave,,Alexandria,VA,22305,2227,ALEXANDRIA,38.843075,-77.064,01/03/2011,
1356342,Old Town North Farmers Market,Farmers' Market,901,N Royal St,,Alexandria,VA,22314,1527,ALEXANDRIA,38.81432,-77.04152,04/29/2019,
1402959,Southern Towers Farmers' Market,Farmers' Market,4850,Mark Center Dr,,Alexandria,VA,22311,1882,ALEXANDRIA,38.82986,-77.11927,06/09/2020,
1277436,Second Street Farmers' Market,Farmers' Market,194,2nd St,,Amherst,VA,24521,2710,AMHERST,37.583206,-79.048355,04/25/2017,07/06/2022
1277436,Second Street Farmers' Market,Farmers' Market,194,2nd St,,Amherst,VA,24521,2710,AMHERST,37.583206,-79.048355,07/20/2022,
1194626,Arlington Courthouse Farmers Market,Farmers' Market,1425,N  Courthouse Rd,Courthouse Parking Lot,Arlington,VA,22201,,ARLINGTON,38.890064,-77.08372,05/04/2015,12/29/2019
1321809,Arlington Mill Farmers Market,Farmers' Market,909,S Dinwiddie St,,Arlington,VA,22204,2983,ARLINGTON,38.856323,-77.112465,06/13/2018,10/23/2022
1067344,Columbia Pike Farmers Market,Farmers' Market,2820,Columbia Pike,,Arlington,VA,22204,4412,ARLINGTON,38.86257,-77.086876,07/13/2012,
1175490,Crystal City Freshfarm Market,Farmers' Market,1800,Crystal Drive,,Arlington,VA,22202,,ARLINGTON,38.85705,-77.049324,11/21/2014,05/04/2023
1605016,Freshfarm Aaa Farmers Market,Farmers' Market,4435,N Pershing Dr,,Arlington,VA,22203,2748,ARLINGTON,38.870586,-77.111374,07/08/2024,
1390489,FRESHFARM Arlington Farmers Market n/a,Farmers' Market,1425,N Courthouse Rd,,Arlington,VA,22201,2685,ARLINGTON,38.890125,-77.08325,01/04/2020,
1100841,FRESHFARM Ballston Farmers Market,Farmers' Market,901,N Taylor St,,Arlington,VA,22203,1856,ARLINGTON,38.88123,-77.11254,08/05/2013,
1550626,Freshfarm Rosslyn Farmers Market,Farmers' Market,1800,N Lynn St,,Arlington,VA,22209,2024,ARLINGTON,38.896694,-77.07118,06/08/2023,
1281892,Freshfarm Rosslyn Market,Farmers' Market,1201,Wilson Blvd,,Arlington,VA,22209,2304,ARLINGTON,38.895187,-77.07093,05/01/2017,11/30/2021
1624463,Green Valley Farmers Market,Farmers' Market,2412,S Shirlington Rd,,Arlington,VA,22206,2525,ARLINGTON,38.848095,-77.08403,11/14/2024,
1495894,Lubber Run Farmers Market NAFMNP,Farmers' Market,4401,N Henderson Rd,,Arlington,VA,22203,2798,ARLINGTON,38.87284,-77.11226,03/21/2022,
1537620,Pufh 1 - Va Csa,Farmers' Market,910,N Taylor St,,Arlington,VA,22203,1855,ARLINGTON,38.88119,-77.11316,03/08/2023,
1193988,North Augusta Farmers Market,Farmers' Market,608,Berry Farm Rd,,Staunton,VA,24401,6438,AUGUSTA,38.207207,-79.04416,04/30/2015,11/29/2024
1193988,North Augusta Farmers Market,Farmers' Market,608,Berry Farm Rd,,Staunton,VA,24401,6438,AUGUSTA,38.207207,-79.04416,12/06/2024,
1203277,Youth Run Farm Stand,Farmers' Market,302,E Main St,,Waynesboro,VA,22980,5042,AUGUSTA,38.067547,-78.882286,06/18/2015,09/20/2019
1193915,Bath County Farmers Market,Farmers' Market,,Main Street,,Hot Springs,VA,24445,,BATH,38.009094,-79.85152,05/04/2015,06/08/2017
1220480,Bedford Farmers Market,Farmers' Market,,Washington & Center St,,Bedford,VA,24523,,BEDFORD,37.333736,-79.52517,10/20/2015,09/20/2019
1220480,Bedford Farmers Market,Farmers' Market,,Washington & Center St,,Bedford,VA,24523,,BEDFORD,37.333736,-79.52517,10/28/2019,11/23/2020
1393760,Bedford VA Farmers Market,Farmers' Market,220,E Washington St,,Bedford,VA,24523,2815,BEDFORD,37.333275,-79.52317,02/14/2020,
1067435,Forest Farmers Market,Farmers' Market,15583,Forest Rd,,Forest,VA,24551,2285,BEDFORD,37.365494,-79.28515,08/17/2012,
1352365,The Bedford Farmer Managed Market Llc,Farmers' Market,665,Orange St,,Bedford,VA,24523,2025,BEDFORD,37.33401,-79.51425,02/26/2019,
1545175,Buckingham Farmers And Artisans Market,Farmers' Market,18440,E James Anderson Hwy,,Dillwyn,VA,23936,3607,BUCKINGHAM,37.517838,-78.47174,05/16/2023,
1287288,Bowling Green Community Farmer's Market,Farmers' Market,211,N Main St,,Bowling Green,VA,22427,9417,CAROLINE,38.051865,-77.3477,06/15/2017,
1286119,Rt 639 Farmers Market,Farmers' Market,7278,Ladysmith Rd,,Ruther Glen,VA,22546,2837,CAROLINE,38.016693,-77.51958,05/22/2017,02/04/2021
1440754,Rt639 Farmers Market,Farmers' Market,7278,Ladysmith Rd,,Ruther Glen,VA,22546,2837,CAROLINE,38.01651,-77.518555,03/15/2021,
1394645,Town Of Hillsville Farmers Market,Farmers' Market,405,N Main St,,Hillsville,VA,24343,1436,CARROLL,36.765884,-80.73674,01/31/2020,
1288895,Town Of Hillsville Farmers' Market,Farmers' Market,410,N Main St,,Hillsville,VA,24343,1435,CARROLL,36.76587,-80.73681,06/27/2017,09/20/2019
1525446,Charlottesville City Market,Farmers' Market,100,E Water St,,Charlottesville,VA,22902,,CHARLOTTESVILLE,38.029953,-78.48177,02/02/2023,
921786,Charlottesville City Markets,Farmers' Market,,Water and South Street,"Parcel 69, 72,73,74,75",Charlottesville,VA,22902,,CHARLOTTESVILLE,38.030636,-78.484535,10/30/2009,07/26/2015
1538007,Farmers In The Park,Farmers' Market,300,Meade Ave,,Charlottesville,VA,22902,5457,CHARLOTTESVILLE,38.02781,-78.46588,04/13/2023,
1093103,Market Central,Farmers' Market,522,2nd St SE,,Charlottesville,VA,22902,5574,CHARLOTTESVILLE,38.026115,-78.482216,04/29/2013,03/16/2018
1093103,Market Central,Farmers' Market,522,2nd St SE,,Charlottesville,VA,22902,5574,CHARLOTTESVILLE,38.026115,-78.482216,04/12/2018,
1404019,Healthy Chesapeake Food Connections,Farmers' Market,845,S Battlefield Blvd,,Chesapeake,VA,23322,2231,CHESAPEAKE,36.694973,-76.23258,05/28/2020,11/29/2024
1250884,Hickory Ridge Farm Llc,Farmers' Market,2928,Battlefield Blvd S,,Chesapeake,VA,23322,2306,CHESAPEAKE,36.62322,-76.21027,06/08/2016,09/20/2019
1557609,Chesterfield County Farmers Market,Farmers' Market,6701,Mimms Loop,,Chesterfield,VA,23832,6760,CHESTERFIELD,37.37666,-77.505226,08/02/2023,
996729,Covington Farmers Market,Farmers' Market,134,W Main St,,Covington,VA,24426,1449,COVINGTON,37.793873,-79.993614,03/22/2011,11/16/2015
1465966,Culpeper Downtown Farmers Market,Farmers' Market,318,S West St,,Culpeper,VA,22701,3195,CULPEPER,38.47167,-77.99887,08/23/2021,
1002920,Culpeper Renaissance Inc,Farmers' Market,127,W Davis St,,Culpeper,VA,22701,3017,CULPEPER,38.473434,-77.99657,05/03/2011,08/11/2021
1399070,Cartersville Farm & Art Market,Farmers' Market,2168,Cartersville Rd,,Cartersville,VA,23027,9704,CUMBERLAND,37.65957,-78.101746,04/29/2020,11/29/2024
989609,Danville Farmers Market,Farmers' Market,629,Craghead St,,Danville,VA,24541,1503,DANVILLE,36.584957,-79.38526,02/01/2011,
1111955,Tappahannock Farmer Market,Farmers' Market,,Cross & Prince Street,,Tappahannock,VA,22560,,ESSEX,37.928486,-76.859604,07/31/2013,03/16/2018
1452089,Annandale Farmers Market,Farmers' Market,6621,Columbia Pike,,Annandale,VA,22003,2031,FAIRFAX,38.83484,-77.17433,06/07/2021,
1397275,Chantilly Farmers Market,Farmers' Market,3640,Centreville Rd,,Chantilly,VA,20151,3007,FAIRFAX,38.9036,-77.424194,03/04/2020,05/04/2023
1281302,Community Foodworks Chantilly Farmers Market,Farmers' Market,3460,Centreville Road,,Chantilly,VA,20151,,FAIRFAX,38.908527,-77.422516,04/19/2017,09/20/2019
1281302,Community Foodworks Chantilly Farmers Market,Farmers' Market,3460,Centreville Road,,Chantilly,VA,20151,,FAIRFAX,38.908527,-77.422516,10/28/2019,11/30/2021
1281300,Community Foodworks Huntington Farmers Market,Farmers' Market,5919,N Kings Hwy,,Alexandria,VA,22303,2013,FAIRFAX,38.790585,-77.07629,04/19/2017,11/30/2021
1281306,Community Foodworks Oakton Farmers Market,Farmers' Market,2854,Hunter Mill Rd,,Oakton,VA,22124,1701,FAIRFAX,38.885315,-77.30128,04/19/2017,09/20/2019
1281299,Community Foodworks Reston Farmers Market,Farmers' Market,11900,Lawyers Rd,,Reston,VA,20191,4299,FAIRFAX,38.92291,-77.35785,04/19/2017,11/30/2021
1281303,Community Foodworks Springfield Farmers Market,Farmers' Market,6699,Spring Mall Rd,,Springfield,VA,22150,1906,FAIRFAX,38.771317,-77.17387,04/19/2017,12/08/2021
1281309,Community Foodworks Tysons Farmers Market,Farmers' Market,8400,Westpark Drive,,Mclean,VA,22102,,FAIRFAX,38.925068,-77.23437,04/19/2017,09/20/2019
1281309,Community Foodworks Tysons Farmers Market,Farmers' Market,8400,Westpark Drive,,Mclean,VA,22102,,FAIRFAX,38.925068,-77.23437,10/28/2019,11/30/2021
1359655,Freshfarm Mosaic Market,Farmers' Market,2910,District Ave,,Fairfax,VA,22031,2282,FAIRFAX,38.872925,-77.22977,05/07/2019,
1390501,FRESHFARM Oakton Farmers Market n/a,Farmers' Market,2854,Hunter Mill Rd,,Oakton,VA,22124,1701,FAIRFAX,38.885326,-77.30127,12/30/2019,
1396304,FRESHFARM Reston Farmers Market,Farmers' Market,11900,Lawyers Rd,,Reston,VA,20191,4299,FAIRFAX,38.922913,-77.35824,03/04/2020,
995906,Frying Pan Farm Park Farmers Market,Farmers' Market,2709,W Ox Rd,,Herndon,VA,20171,3807,FAIRFAX,38.936417,-77.41079,03/18/2011,12/06/2015
1247769,Herndon Farmers Market,Farmers' Market,777,Lynn St,,Herndon,VA,20170,4602,FAIRFAX,38.971615,-77.385956,06/09/2016,11/23/2020
1126839,Herndon Farmers Markets,Farmers' Market,777,Lynn St,,Herndon,VA,20170,4602,FAIRFAX,38.970818,-77.386024,12/17/2013,04/28/2016
1498594,"Herndon-reston Fish, Inc.",Farmers' Market,1141,Elden St,Ste 200,Herndon,VA,20170,5572,FAIRFAX,38.964325,-77.396835,07/21/2022,
1098496,Lorton Farmers Market/Arcadia Foods Inc,Farmers' Market,8990,Lorton Station Blvd,,Lorton,VA,22079,4733,FAIRFAX,38.71503,-77.21457,05/05/2013,
1132301,Mt Vernon Farmers Market/Arcadia Foods Inc,Farmers' Market,2501,Sherwood Hall Ln,,Alexandria,VA,22306,2702,FAIRFAX,38.743862,-77.07501,02/13/2014,
1127028,Reston Farmers Market,Farmers' Market,11401,N Shore Dr,,Reston,VA,20190,4200,FAIRFAX,38.970253,-77.34075,12/10/2013,
1397261,Springfield Farmers Market,Farmers' Market,6699,Spring Mall Rd,,Springfield,VA,22150,1906,FAIRFAX,38.77127,-77.173904,03/04/2020,05/04/2023
1535891,Wakefield Farmers Market,Farmers' Market,8100,Braddock Rd,,Annandale,VA,22003,4632,FAIRFAX,38.81632,-77.223854,04/03/2023,
1067960,Falls Church Farmers Market,Farmers' Market,300,Park Ave,,Falls Church,VA,22046,,Falls Church City,38.884975,-77.172775,08/07/2012,09/20/2019
1412548,Falls Church Farmers Market,Farmers' Market,223,Little Falls St,,Falls Church,VA,22046,4304,Falls Church City,38.886307,-77.171776,07/27/2020,
1505207,Remington Farmers Market,Farmers' Market,150,W Bowen St,,Remington,VA,22734,9622,FAUQUIER,38.537945,-77.80829,07/20/2022,
1318766,Warrenton Farmer's Market,Farmers' Market,0,East Lee Street,South Fifth Street,Warrenton,VA,20186,,FAUQUIER,38.71089,-77.79268,06/13/2018,08/21/2023
985354,Floyd Farmer's Market,Farmers' Market,203,S Locust St,Ste H,Floyd,VA,24091,2502,FLOYD,36.910603,-80.319725,01/07/2011,11/23/2020
985354,Floyd Farmer's Market,Farmers' Market,203,S Locust St,Ste H,Floyd,VA,24091,2502,FLOYD,36.910603,-80.319725,02/08/2021,
1305788,Boones Mill Farmers Market,Farmers' Market,25,Boones Mill Rd,,Boones Mill,VA,24065,4366,FRANKLIN,37.114132,-79.953415,12/11/2017,09/20/2019
1258400,Dorothy R. Cundiff Rocky Mount Farmers Market,Farmers' Market,435,Franklin St,,Rocky Mount,VA,24151,1314,FRANKLIN,36.99699,-79.89204,09/06/2016,09/20/2019
1423325,Dorothy R. Cundiff Rocky Mount Farmers Market,Farmers' Market,435,Franklin St,,Rocky Mount,VA,24151,1314,FRANKLIN,36.997063,-79.89181,09/23/2020,
1589344,Ferrum Farmers Market,Farmers' Market,10884,Franklin St,,Ferrum,VA,24088,3282,FRANKLIN,36.92446,-80.031654,04/11/2024,
1439246,City Of Franklin Farmers Market,Farmers' Market,210,S Main St,,Franklin,VA,23851,1608,FRANKLIN CITY,36.676365,-76.9213,05/13/2021,
1438522,Spring Valley Farm And Orchard,Farmers' Market,2454,Northwestern Pike,,Winchester,VA,22603,3951,FREDERICK,39.19298,-78.2176,04/06/2021,12/11/2024
977006,Fredericksburg Farmers Market,Farmers' Market,900,PRINCE EDWARD ST,HURKAMP PARK,Fredericksburg,VA,22401,3605,FREDERICKSBURG,38.301586,-77.46218,11/03/2010,
1149205,On The Way Farmers Market,Farmers' Market,905,Princess Anne St,,Fredericksburg,VA,22401,5821,FREDERICKSBURG,38.302464,-77.46009,05/16/2014,03/04/2021
1236809,Galax Farmers Market,Farmers' Market,206,N Main St,,Galax,VA,24333,2910,GALAX,36.663204,-80.925705,02/26/2016,09/20/2019
1236809,Galax Farmers Market,Farmers' Market,206,N Main St,,Galax,VA,24333,2910,GALAX,36.663204,-80.925705,05/01/2024,
1181123,Pearisburg Community Market,Farmers' Market,1410,Wenonah Ave,,Pearisburg,VA,24134,1918,GILES,37.3264,-80.71951,02/12/2015,07/29/2018
1199334,Goochland Fairground Farmers Market,Farmers' Market,1889,Sandy Hook Rd,,Goochland,VA,23063,3106,GOOCHLAND,37.6972,-77.88802,05/21/2015,
1107436,My Courthouse Market,Farmers' Market,1800,Dickinson Rd,,Goochland,VA,23063,3237,GOOCHLAND,37.693306,-77.884865,08/05/2013,02/18/2015
1046266,My Manakin Market,Farmers' Market,68,Broad Street Rd,,Manakin Sabot,VA,23103,2213,GOOCHLAND,37.670246,-77.68346,03/21/2012,03/18/2013
1046266,My Manakin Market,Farmers' Market,68,Broad Street Rd,,Manakin Sabot,VA,23103,2213,GOOCHLAND,37.670246,-77.68346,03/22/2013,03/23/2015
1189338,"Rvag, Inc.",Farmers' Market,68,Broad Street Rd,,Manakin Sabot,VA,23103,2213,GOOCHLAND,37.6706,-77.68484,03/24/2015,
1284112,Fries Farmers Market,Farmers' Market,336,Firehouse Drive,,Fries,VA,24330,,GRAYSON,36.715782,-80.97826,05/28/2017,09/20/2019
1066558,Independence Farmers Market,Farmers' Market,101,W Main St,,Independence,VA,24348,4002,GRAYSON,36.622265,-81.153786,08/07/2012,
1389888,Greene Farmers Market,Farmers' Market,40,Celt Rd,,Stanardsville,VA,22973,3001,GREENE,38.296803,-78.44114,01/21/2020,12/16/2024
1190836,Downtown South Boston Farmers Market,Farmers' Market,1131,Ponderosa Rd,,South Boston,VA,24592,6411,HALIFAX,36.67106,-78.85754,04/28/2015,09/20/2019
1440401,Downtown South Boston Farmers Market,Farmers' Market,300,Broad Street,,South Boston,VA,24592,,HALIFAX,36.69713,-78.89981,03/15/2021,
1181591,Town Of Halifax Farmers Market,Farmers' Market,209,S Main St,,Halifax,VA,24558,,HALIFAX,36.762814,-78.92825,01/13/2015,
1355176,Buckroe Farmers Market,Farmers' Market,100,N First St,,Hampton,VA,23664,1216,HAMPTON,37.042347,-76.290504,03/25/2019,
1120475,Ashland Farmers Market,Farmers' Market,101,Thompson St,,Ashland,VA,23005,1511,HANOVER,37.758965,-77.48279,11/26/2013,09/20/2019
1170920,Farmers Market At New Highland Baptist Church,Farmers' Market,9200,New Ashcake Rd,,Mechanicsville,VA,23116,6312,HANOVER,37.699924,-77.41258,10/06/2014,09/20/2019
940562,Harrisonburg Farmers Market,Farmers' Market,228,S Liberty St,,Harrisonburg,VA,22801,3622,HARRISONBURG,38.44674,-78.87131,02/26/2010,11/24/2024
1625132,Harrisonburg Farmers Market,Farmers' Market,228,S Liberty St,,Harrisonburg,VA,22801,3622,HARRISONBURG,38.44631,-78.8709,11/26/2024,
1306242,Another Chance To Excel,Farmers' Market,4247,Creighton Rd,,Richmond,VA,23223,2251,HENRICO,37.5687,-77.35268,12/01/2017,09/20/2019
1306960,"Dorey Farmers Market, Inc.",Farmers' Market,2999,Darbytown Rd,,Henrico,VA,23231,6010,HENRICO,37.472626,-77.33833,12/15/2017,
991054,Lakeside Farmers Market,Farmers' Market,6110,Lakeside Ave,,Henrico,VA,23228,5237,HENRICO,37.61506,-77.47082,02/10/2011,
1534452,Bassett Farmers Market 92-1262703,Farmers' Market,168,Reed Stone St,,Bassett,VA,24055,4413,HENRY,36.75876,-79.98983,03/07/2023,
1403562,Highland County Farmers Market,Farmers' Market,61,Highland Center Dr,,Monterey,VA,24465,2745,HIGHLAND,38.409798,-79.58664,05/20/2020,
